EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,HireDate,BusinessTravel,DistanceFromHome_km,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,Attrition,AttritionDate
EMP00141,39,Male,Divorced,Sales,Sales Representative,2,Technical Degree,Bachelor,2025-05-27,Travel_Rarely,4,4478,17,1,19,1,1,0,1,2,0,1,4,4,2,3,3,No,No,
EMP00142,49,Male,Single,Sales,Sales Representative,2,Technical Degree,College,2013-03-07,Travel_Rarely,1,5474,25,2,26,13,3,0,6,0,2,2,1,3,4,3,3,No,No,
EMP00143,23,Female,Married,Human Resources,Human Resources,1,Human Resources,Master,2026-05-15,Travel_Rarely,5,2512,18,0,1,0,0,0,0,2,2,2,2,4,3,3,3,No,No,
EMP00144,39,Male,Single,Sales,Sales Executive,4,Life Sciences,Master,2024-08-21,Travel_Rarely,5,14166,25,0,18,1,1,1,1,3,1,2,1,1,1,3,3,No,No,
EMP00145,39,Male,Divorced,Research & Development,Research Scientist,2,Life Sciences,Bachelor,2025-04-07,Non-Travel,3,4899,22,1,17,1,1,0,0,2,4,3,4,4,2,2,3,No,No,
EMP00146,44,Male,Divorced,Research & Development,Healthcare Representative,3,Other,College,2018-07-31,Travel_Rarely,1,8105,18,1,22,8,3,2,7,3,4,3,3,1,2,3,3,No,No,
EMP00147,26,Female,Divorced,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2023-11-02,Travel_Rarely,3,3104,21,2,4,2,1,0,1,0,4,2,3,3,4,3,3,No,Yes,2026-01-24
EMP00148,25,Female,Divorced,Sales,Manager,1,Life Sciences,College,2025-03-08,Travel_Frequently,8,3006,18,1,3,1,0,0,1,3,2,2,3,3,4,3,4,Yes,No,
EMP00149,42,Male,Single,Research & Development,Healthcare Representative,1,Life Sciences,College,2011-04-08,Travel_Frequently,11,3495,11,0,21,15,13,9,12,2,4,4,4,4,4,3,4,Yes,Yes,2022-04-07
EMP00150,40,Female,Married,Research & Development,Healthcare Representative,1,Life Sciences,Master,2024-02-22,Travel_Rarely,5,3310,24,2,19,2,0,0,1,2,1,3,3,4,1,3,4,No,No,
EMP00151,39,Male,Single,Research & Development,Healthcare Representative,4,Medical,Below College,2017-02-21,Travel_Rarely,6,13991,21,3,17,9,5,3,7,3,1,3,1,2,3,3,3,Yes,Yes,2022-02-03
EMP00152,40,Male,Single,Research & Development,Research Scientist,4,Medical,Below College,2015-08-19,Travel_Rarely,2,8391,17,0,20,10,8,1,4,1,3,1,3,1,4,2,3,No,Yes,2026-08-02
EMP00153,31,Male,Single,Human Resources,HR Business Partner,2,Life Sciences,Below College,2024-07-02,Travel_Rarely,2,3855,12,0,9,2,1,0,1,6,0,1,4,3,4,3,3,No,No,
EMP00154,39,Male,Married,Research & Development,Research Scientist,1,Medical,College,2024-10-24,Travel_Rarely,1,2617,21,0,16,1,1,0,0,0,5,3,3,3,1,3,3,No,No,
EMP00155,40,Male,Single,Research & Development,Laboratory Technician,1,Technical Degree,Below College,2020-09-03,Travel_Rarely,2,2556,25,2,17,5,4,2,5,2,2,2,2,3,3,3,3,Yes,Yes,2021-01-05
EMP00156,31,Female,Single,Research & Development,Healthcare Representative,2,Other,Doctor,2024-10-18,Travel_Rarely,2,4316,20,0,10,1,0,0,1,2,3,3,4,1,4,1,3,No,No,
EMP00157,54,Female,Single,Sales,Sales Executive,1,Technical Degree,College,2021-04-27,Non-Travel,5,2835,14,2,31,5,2,0,4,1,4,2,4,4,3,3,3,No,No,
EMP00158,41,Female,Single,Research & Development,Laboratory Technician,3,Life Sciences,College,2023-12-16,Travel_Rarely,6,7013,15,3,18,2,0,0,1,1,2,2,4,2,1,3,3,No,No,
EMP00159,26,Male,Divorced,Sales,Manager,1,Technical Degree,College,2021-06-20,Travel_Frequently,20,2399,22,0,7,5,2,1,3,1,2,2,1,2,1,3,3,No,No,
EMP00160,43,Male,Married,Research & Development,Manager,3,Other,Doctor,2012-06-20,Travel_Rarely,2,7383,11,1,21,14,8,4,7,3,2,3,2,2,4,3,3,No,No,
EMP00161,28,Female,Divorced,Research & Development,Laboratory Technician,4,Technical Degree,Bachelor,2023-09-15,Travel_Rarely,7,14044,24,0,6,2,1,0,1,0,2,3,3,4,2,3,3,Yes,Yes,2026-01-26
EMP00162,44,Male,Married,Research & Development,Healthcare Representative,2,Life Sciences,Bachelor,2021-01-10,Travel_Frequently,12,4844,14,0,22,5,4,1,2,5,2,1,4,1,2,4,3,No,No,
EMP00163,47,Male,Single,Research & Development,Manufacturing Director,4,Medical,Master,2023-04-30,Travel_Rarely,6,12656,14,1,25,3,1,0,2,0,5,2,4,4,4,3,4,No,No,
EMP00164,30,Male,Married,Research & Development,Healthcare Representative,3,Life Sciences,Bachelor,2021-10-05,Travel_Rarely,2,7307,19,1,12,4,2,1,3,2,5,3,4,2,3,3,3,No,No,
EMP00165,46,Female,Married,Research & Development,Manufacturing Director,3,Other,Bachelor,2021-02-11,Travel_Rarely,2,7549,19,1,24,5,3,1,2,1,3,3,4,3,4,3,4,No,No,
EMP00166,41,Male,Single,Research & Development,Laboratory Technician,2,Medical,College,2023-04-07,Travel_Rarely,1,4852,23,3,20,3,1,0,3,0,2,3,4,4,1,3,3,Yes,No,
EMP00167,44,Male,Single,Research & Development,Manager,1,Life Sciences,Bachelor,2024-04-12,Travel_Rarely,3,3202,23,0,23,2,1,0,1,3,4,3,2,1,4,3,3,No,No,
EMP00168,54,Female,Single,Sales,Sales Representative,4,Marketing,Bachelor,2011-06-27,Travel_Rarely,10,10759,21,1,36,15,13,4,9,1,3,1,2,4,1,3,4,No,No,
EMP00169,35,Male,Single,Research & Development,Research Scientist,2,Life Sciences,Bachelor,2024-09-28,Travel_Rarely,1,4968,20,2,13,1,1,1,0,1,5,3,2,4,1,3,3,No,No,
EMP00170,30,Male,Married,Research & Development,Manager,3,Life Sciences,College,2022-12-05,Travel_Frequently,2,6712,11,0,10,3,1,0,1,2,4,3,2,4,1,2,3,Yes,No,
EMP00171,29,Male,Married,Sales,Sales Executive,2,Other,Bachelor,2023-09-06,Travel_Rarely,9,5373,18,1,7,2,2,1,2,2,6,3,2,1,3,3,3,No,No,
EMP00172,30,Male,Single,Research & Development,Laboratory Technician,1,Life Sciences,Below College,2024-06-06,Travel_Frequently,11,2425,14,1,9,2,0,0,2,1,5,1,4,4,3,3,3,No,No,
EMP00173,36,Female,Single,Sales,Sales Executive,5,Technical Degree,College,2015-10-01,Travel_Rarely,4,19658,14,2,17,10,7,4,8,2,4,2,1,4,3,2,3,No,No,
EMP00174,40,Male,Divorced,Research & Development,Manager,1,Other,Bachelor,2022-06-23,Travel_Frequently,8,3068,15,0,17,4,1,0,4,3,2,3,4,4,1,3,3,No,No,
EMP00175,39,Male,Single,Research & Development,Laboratory Technician,4,Technical Degree,Doctor,2024-07-12,Travel_Rarely,3,9408,12,1,20,2,1,1,2,0,2,4,4,4,3,2,3,No,No,
EMP00176,44,Female,Married,Research & Development,Healthcare Representative,1,Medical,Bachelor,2004-07-25,Travel_Rarely,1,4523,25,3,24,22,20,15,16,2,4,3,1,3,1,2,3,No,No,
EMP00177,37,Female,Divorced,Sales,Sales Representative,2,Life Sciences,Bachelor,2021-12-28,Non-Travel,4,5382,11,0,15,4,2,1,4,2,1,2,1,3,1,3,3,No,No,
EMP00178,50,Female,Single,Sales,Manager,2,Technical Degree,College,2000-02-09,Travel_Rarely,6,5188,15,1,32,26,20,13,13,1,2,3,2,3,3,3,3,No,No,
EMP00179,35,Male,Single,Sales,Manager,5,Technical Degree,College,2023-02-08,Travel_Rarely,21,18046,17,1,13,3,1,1,2,1,5,2,2,2,2,2,3,Yes,Yes,2026-04-22
EMP00180,60,Male,Married,Research & Development,Laboratory Technician,4,Technical Degree,Below College,2011-02-05,Travel_Rarely,1,9347,20,0,40,15,12,2,12,1,2,2,3,3,3,4,3,Yes,No,
EMP00181,43,Female,Single,Research & Development,Research Scientist,4,Medical,College,2010-04-24,Travel_Frequently,5,9263,19,1,23,16,14,7,4,2,2,3,3,4,3,1,3,Yes,No,
EMP00182,29,Female,Married,Research & Development,Healthcare Representative,2,Medical,College,2024-02-12,Travel_Frequently,3,5751,22,0,6,2,1,1,2,3,3,3,3,3,1,3,3,No,No,
EMP00183,27,Male,Divorced,Research & Development,Research Director,1,Life Sciences,College,2020-10-25,Non-Travel,5,2521,22,2,7,5,3,1,2,0,2,2,2,4,4,1,4,No,No,
EMP00184,41,Male,Single,Research & Development,Healthcare Representative,3,Life Sciences,Master,2016-08-17,Travel_Rarely,1,8455,23,1,22,9,6,2,8,2,4,3,3,1,3,2,3,Yes,No,
EMP00185,35,Male,Married,Research & Development,Manager,2,Life Sciences,Below College,2023-08-19,Travel_Rarely,3,5730,12,0,12,2,2,1,1,4,4,2,3,2,1,2,3,Yes,No,
EMP00186,43,Female,Married,Research & Development,Manufacturing Director,3,Technical Degree,Bachelor,2021-10-11,Travel_Rarely,12,6317,22,0,21,4,2,2,2,0,4,3,1,2,3,3,3,No,No,
EMP00187,41,Male,Single,Research & Development,Healthcare Representative,3,Other,Bachelor,2018-11-03,Travel_Frequently,6,9761,18,1,19,7,4,1,2,2,1,3,2,2,3,4,3,Yes,Yes,2025-02-17
EMP00188,36,Male,Married,Research & Development,Research Director,2,Technical Degree,Bachelor,2023-12-31,Travel_Rarely,4,4957,17,0,18,2,1,0,2,3,2,2,4,3,4,3,4,Yes,Yes,2025-05-06
EMP00189,29,Male,Single,Sales,Manager,3,Life Sciences,Bachelor,2025-03-30,Travel_Frequently,2,7297,12,1,9,1,0,0,0,2,2,2,2,4,4,3,3,No,No,
EMP00190,23,Female,Married,Sales,Sales Executive,4,Technical Degree,Bachelor,2023-05-21,Travel_Rarely,2,9913,15,0,3,3,1,0,2,5,0,1,4,3,4,3,4,Yes,Yes,2026-01-05
EMP00191,33,Female,Single,Research & Development,Laboratory Technician,5,Life Sciences,College,2025-10-22,Travel_Rarely,3,14927,17,0,12,0,0,0,0,1,4,4,2,2,4,3,4,Yes,No,
EMP00192,45,Male,Married,Sales,Manager,2,Other,Master,2017-02-24,Travel_Rarely,13,3625,25,0,22,9,7,0,4,4,2,3,1,2,3,3,3,No,No,
EMP00193,39,Female,Single,Sales,Sales Executive,3,Other,Master,2025-08-23,Travel_Rarely,24,6361,13,0,18,0,0,0,0,5,2,1,3,3,3,3,4,No,Yes,2026-03-09
EMP00194,26,Female,Divorced,Research & Development,Manager,2,Life Sciences,College,2025-11-08,Travel_Rarely,4,5640,12,1,3,0,0,0,0,4,2,3,4,2,1,4,3,Yes,Yes,2026-02-04
EMP00195,39,Male,Single,Research & Development,Manager,1,Technical Degree,Below College,2021-08-20,Travel_Frequently,3,2552,16,1,20,4,3,0,3,2,1,3,4,3,4,1,3,Yes,No,
EMP00196,40,Male,Married,Research & Development,Manager,1,Life Sciences,Master,2021-12-05,Travel_Rarely,13,2589,20,1,17,4,2,0,2,2,4,1,2,2,1,3,3,Yes,No,
EMP00197,29,Male,Married,Sales,Manager,1,Life Sciences,Bachelor,2021-08-06,Travel_Rarely,4,2485,23,1,7,5,4,1,2,1,1,3,4,2,3,3,3,No,No,
EMP00198,38,Female,Married,Research & Development,Healthcare Representative,1,Other,Bachelor,2026-06-01,Travel_Rarely,6,2228,16,1,20,0,0,0,0,0,2,3,3,4,1,3,4,Yes,No,
EMP00199,38,Male,Married,Research & Development,Manufacturing Director,1,Medical,Bachelor,2024-09-28,Non-Travel,2,3218,21,0,15,1,0,0,1,3,0,2,1,3,2,3,3,No,No,
EMP00200,27,Female,Married,Human Resources,Manager,4,Other,College,2025-03-16,Travel_Rarely,10,9449,14,0,4,1,0,0,1,2,2,3,1,1,1,3,3,No,Yes,2026-03-10
EMP00201,40,Female,Married,Research & Development,Research Director,2,Life Sciences,Bachelor,2025-05-13,Travel_Rarely,5,4750,11,0,17,1,1,0,0,2,2,2,3,4,1,1,3,Yes,Yes,2025-11-03
EMP00202,42,Male,Divorced,Research & Development,Laboratory Technician,2,Technical Degree,Bachelor,2015-08-15,Non-Travel,12,4994,15,1,24,10,9,3,4,2,4,3,3,1,1,3,3,No,No,
EMP00203,47,Female,Single,Research & Development,Laboratory Technician,2,Medical,College,2024-05-10,Travel_Frequently,11,5579,11,1,27,2,1,0,2,2,4,1,1,1,2,3,3,No,No,
EMP00204,46,Male,Married,Research & Development,Manufacturing Director,2,Medical,Bachelor,2021-03-25,Travel_Rarely,2,4423,21,1,28,5,2,1,1,0,0,2,4,4,3,3,3,No,No,
EMP00205,25,Male,Divorced,Sales,Sales Representative,1,Life Sciences,Master,2023-05-27,Travel_Frequently,9,2754,24,1,5,3,2,0,2,0,1,3,4,4,3,3,3,No,No,
EMP00206,29,Female,Divorced,Research & Development,Research Scientist,1,Technical Degree,Bachelor,2025-08-20,Travel_Rarely,11,2341,21,0,7,0,0,0,0,1,5,3,4,1,3,3,4,No,No,
EMP00207,42,Female,Divorced,Research & Development,Manufacturing Director,4,Technical Degree,Below College,2025-12-17,Travel_Frequently,3,10396,18,2,24,0,0,0,0,1,4,2,3,3,3,1,3,No,No,
EMP00208,42,Male,Married,Research & Development,Manager,3,Life Sciences,Bachelor,2018-11-15,Travel_Rarely,1,6542,12,2,22,7,6,3,5,5,2,3,3,1,4,2,3,No,No,
EMP00209,42,Female,Single,Research & Development,Healthcare Representative,2,Medical,Master,2020-07-25,Travel_Rarely,1,4966,19,0,20,6,5,3,6,0,1,3,2,4,3,2,3,No,Yes,2023-12-12
EMP00210,60,Female,Married,Research & Development,Laboratory Technician,2,Other,Master,2006-08-02,Travel_Frequently,4,6853,19,1,38,20,16,11,11,3,2,2,3,4,1,2,3,No,No,
EMP00211,42,Male,Married,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2017-04-12,Travel_Rarely,3,3120,13,1,22,9,5,4,7,2,3,3,4,2,2,3,3,No,No,
EMP00212,47,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,College,2024-04-14,Non-Travel,6,5736,16,1,27,2,1,0,1,2,5,3,3,1,2,3,3,No,No,
EMP00213,46,Male,Married,Sales,Sales Executive,2,Life Sciences,Master,2011-09-21,Travel_Rarely,1,6110,19,2,27,14,10,1,8,0,3,3,2,3,4,3,3,No,No,
EMP00214,43,Male,Divorced,Research & Development,Manager,3,Other,Bachelor,2021-12-28,Travel_Frequently,14,7334,17,1,21,4,2,1,1,2,0,3,2,3,1,3,3,No,No,
EMP00215,34,Male,Married,Sales,Sales Representative,1,Other,Below College,2024-05-21,Travel_Rarely,2,3294,14,1,14,2,1,0,2,3,3,3,4,4,4,3,3,No,No,
EMP00216,44,Female,Divorced,Sales,Manager,4,Technical Degree,Bachelor,2022-11-14,Travel_Rarely,2,12033,13,1,22,3,1,1,1,2,5,4,1,4,1,2,4,Yes,No,
EMP00217,30,Female,Married,Research & Development,Manager,1,Technical Degree,Bachelor,2024-07-16,Travel_Rarely,5,2290,12,0,12,2,1,1,1,1,2,3,4,3,2,2,3,No,No,
EMP00218,35,Male,Married,Research & Development,Manager,2,Life Sciences,Bachelor,2022-04-01,Travel_Frequently,5,4952,20,0,14,4,2,1,4,2,5,2,3,4,4,4,3,No,Yes,2024-07-28
EMP00219,33,Male,Married,Research & Development,Research Scientist,2,Other,College,2024-07-05,Non-Travel,2,5038,20,0,12,2,1,1,2,7,3,3,3,3,2,3,3,Yes,No,
EMP00220,38,Female,Married,Sales,Sales Executive,2,Life Sciences,Bachelor,2016-05-05,Travel_Rarely,2,6519,11,0,15,10,3,0,10,0,1,3,4,3,3,3,3,No,No,
EMP00221,58,Male,Single,Research & Development,Manufacturing Director,2,Medical,Master,2011-04-03,Travel_Rarely,1,4804,21,2,38,15,9,4,6,6,1,3,1,4,4,2,3,No,No,
EMP00222,20,Female,Single,Research & Development,Manufacturing Director,1,Technical Degree,Master,2025-10-07,Travel_Rarely,9,2992,20,0,0,0,0,0,0,4,1,3,3,1,1,3,4,No,No,
EMP00223,43,Female,Divorced,Research & Development,Manager,2,Medical,Master,2012-09-19,Travel_Rarely,10,4499,21,2,21,13,9,1,9,1,4,3,1,2,3,3,3,No,No,
EMP00224,22,Male,Single,Research & Development,Healthcare Representative,1,Other,Doctor,2026-02-14,Travel_Rarely,4,3448,11,2,0,0,0,0,0,0,3,1,3,4,2,3,3,Yes,Yes,2026-04-03
EMP00225,33,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,Below College,2018-01-26,Travel_Rarely,9,3674,22,2,13,8,6,0,8,2,2,4,1,3,4,3,3,Yes,No,
EMP00226,47,Male,Married,Research & Development,Research Scientist,1,Technical Degree,Bachelor,2020-01-18,Travel_Rarely,9,2566,14,0,25,6,4,2,6,1,2,1,1,4,4,3,3,No,No,
EMP00227,38,Female,Married,Research & Development,Healthcare Representative,2,Other,Bachelor,2021-05-18,Travel_Rarely,1,6279,14,1,18,5,4,3,5,0,5,2,4,1,1,2,4,Yes,Yes,2021-07-23
EMP00228,27,Female,Married,Sales,Sales Representative,1,Other,Master,2026-04-11,Travel_Rarely,24,3252,19,0,5,0,0,0,0,1,2,3,3,2,4,3,3,No,No,
EMP00229,31,Female,Single,Research & Development,Research Scientist,1,Life Sciences,College,2026-07-23,Travel_Frequently,12,3331,20,3,11,0,0,0,0,6,2,2,2,2,2,4,3,Yes,Yes,2026-08-22
EMP00230,43,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,Doctor,2023-06-26,Travel_Rarely,2,6065,11,2,24,3,1,1,1,1,0,3,3,3,1,3,4,No,No,
EMP00231,30,Female,Married,Research & Development,Laboratory Technician,4,Medical,Bachelor,2021-12-18,Travel_Rarely,1,13623,21,0,8,4,3,2,3,1,2,2,3,4,3,2,3,No,Yes,2023-04-04
EMP00232,39,Male,Married,Sales,Manager,3,Life Sciences,Master,2009-01-12,Travel_Frequently,1,7602,14,0,20,17,9,5,17,3,5,4,3,2,4,2,3,No,No,
EMP00233,37,Male,Single,Research & Development,Healthcare Representative,4,Technical Degree,Below College,2020-11-04,Travel_Rarely,1,14317,13,1,18,5,3,1,1,3,1,3,4,3,4,4,3,No,No,
EMP00234,31,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,College,2018-06-27,Travel_Rarely,10,4517,19,0,12,8,4,3,5,0,2,3,4,3,3,3,3,No,No,
EMP00235,56,Male,Single,Research & Development,Research Director,2,Life Sciences,Master,2016-06-09,Travel_Rarely,4,4692,23,2,37,10,9,1,8,1,3,3,1,4,3,3,3,No,No,
EMP00236,43,Male,Single,Sales,Manager,3,Life Sciences,Below College,2013-04-06,Travel_Rarely,11,7293,15,2,25,13,5,4,5,0,3,3,3,3,4,3,3,No,No,
EMP00237,19,Female,Single,Human Resources,HR Business Partner,1,Human Resources,Master,2025-10-16,Travel_Frequently,10,2940,25,1,0,0,0,0,0,0,1,3,1,3,4,3,4,No,Yes,2025-12-20
EMP00238,39,Female,Single,Research & Development,Manager,1,Technical Degree,Below College,2016-09-21,Travel_Frequently,6,2820,19,1,18,9,8,6,2,3,1,3,2,4,4,2,3,No,No,
EMP00239,31,Male,Divorced,Research & Development,Manufacturing Director,1,Other,Bachelor,2015-11-21,Travel_Rarely,8,2747,20,1,13,10,8,2,3,3,1,3,4,1,2,1,3,No,No,
EMP00240,45,Female,Single,Sales,Sales Executive,1,Other,Bachelor,2019-12-19,Travel_Rarely,1,2685,16,0,25,6,1,1,4,1,5,3,3,4,4,3,4,No,No,
EMP00241,30,Male,Divorced,Research & Development,Healthcare Representative,3,Medical,Bachelor,2023-07-20,Non-Travel,3,6943,21,2,10,3,3,1,2,1,3,3,4,4,4,4,3,Yes,No,
EMP00242,36,Female,Divorced,Research & Development,Laboratory Technician,2,Medical,Master,2016-02-05,Travel_Rarely,7,5301,19,2,13,10,4,2,2,3,6,3,1,3,4,2,3,No,Yes,2016-05-12
EMP00243,42,Female,Married,Sales,Manager,1,Life Sciences,Bachelor,2017-06-26,Travel_Rarely,1,2885,11,0,21,9,6,4,9,3,1,2,2,4,1,3,3,No,No,
EMP00244,45,Male,Single,Sales,Sales Representative,4,Marketing,Below College,2023-09-30,Travel_Rarely,1,9500,23,0,24,2,1,0,1,2,2,2,2,4,4,3,4,No,No,
EMP00245,26,Female,Married,Research & Development,Manager,2,Technical Degree,Below College,2025-07-24,Travel_Rarely,13,5126,14,0,5,1,1,0,1,3,4,2,2,4,4,3,3,No,No,
EMP00246,34,Male,Married,Sales,Manager,2,Technical Degree,Bachelor,2025-05-27,Non-Travel,8,6145,14,2,15,1,1,1,0,1,2,3,4,2,3,3,4,No,No,
EMP00247,33,Male,Married,Sales,Sales Executive,5,Other,Bachelor,2019-05-27,Travel_Frequently,2,16727,24,0,15,7,2,1,5,2,3,3,3,4,4,3,3,No,No,
EMP00248,31,Female,Single,Research & Development,Manager,1,Other,Master,2023-08-06,Travel_Rarely,8,3310,20,1,11,3,1,1,1,4,3,3,3,1,4,3,3,No,No,
EMP00249,53,Male,Married,Research & Development,Laboratory Technician,3,Technical Degree,Bachelor,2014-03-18,Travel_Rarely,11,7742,20,0,35,12,8,1,9,0,2,3,3,1,3,3,3,Yes,No,
EMP00250,41,Male,Divorced,Sales,Sales Executive,2,Life Sciences,Bachelor,2012-06-20,Travel_Rarely,3,5889,16,2,23,14,6,3,10,2,3,2,4,4,4,3,3,Yes,No,
EMP00251,26,Male,Married,Research & Development,Research Scientist,3,Other,Bachelor,2025-10-21,Travel_Rarely,1,8081,20,1,8,0,0,0,0,2,2,2,4,4,1,3,3,No,No,
EMP00252,45,Female,Single,Sales,Sales Representative,5,Other,Below College,2014-08-08,Travel_Rarely,19,18053,25,0,24,12,6,4,11,4,4,2,3,3,3,3,4,No,No,
EMP00253,56,Male,Married,Sales,Sales Executive,2,Marketing,Bachelor,2015-12-01,Non-Travel,3,4542,25,0,33,10,3,1,6,2,5,2,4,3,2,2,3,Yes,No,
EMP00254,46,Male,Single,Sales,Manager,1,Marketing,Doctor,2020-08-28,Travel_Rarely,1,2508,23,0,23,5,3,2,3,4,3,1,3,4,1,3,3,Yes,No,
EMP00255,23,Female,Single,Research & Development,Manufacturing Director,1,Technical Degree,Master,2026-02-03,Travel_Rarely,5,3283,11,1,2,0,0,0,0,2,2,2,4,4,4,1,3,Yes,Yes,2026-08-05
EMP00256,33,Female,Divorced,Sales,Sales Representative,1,Life Sciences,Bachelor,2024-12-28,Travel_Frequently,10,3110,20,1,13,1,0,0,1,1,4,3,4,3,1,3,3,No,No,
EMP00257,48,Male,Single,Sales,Sales Executive,3,Technical Degree,Bachelor,2025-12-10,Travel_Rarely,2,8258,15,0,28,0,0,0,0,1,1,3,1,1,4,2,3,Yes,Yes,2026-04-22
EMP00258,31,Male,Single,Research & Development,Manufacturing Director,1,Technical Degree,Master,2024-11-05,Travel_Rarely,2,3129,25,1,11,1,1,1,1,0,1,2,3,4,3,3,3,No,No,
EMP00259,41,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,Bachelor,2024-11-30,Travel_Rarely,2,3295,13,0,18,1,0,0,0,1,3,3,4,2,3,3,3,No,No,
EMP00260,44,Male,Divorced,Sales,Manager,3,Technical Degree,Below College,2021-11-30,Travel_Frequently,30,7620,11,2,21,4,2,1,4,4,3,2,3,1,2,3,3,No,No,
EMP00261,29,Male,Married,Research & Development,Manager,1,Life Sciences,Below College,2020-05-13,Travel_Rarely,2,2432,16,0,11,6,3,1,3,2,4,3,4,3,2,3,3,No,No,
EMP00262,36,Female,Married,Sales,Sales Representative,4,Marketing,Bachelor,2021-01-12,Travel_Rarely,6,12210,13,2,15,5,1,0,3,0,6,1,1,3,2,3,3,No,No,
EMP00263,18,Female,Married,Research & Development,Healthcare Representative,1,Technical Degree,Doctor,2025-10-24,Travel_Rarely,18,3553,14,1,0,0,0,0,0,2,5,3,3,3,2,3,3,No,No,
EMP00264,28,Female,Single,Research & Development,Manufacturing Director,1,Life Sciences,Master,2023-07-05,Travel_Rarely,1,3082,22,1,10,3,2,1,2,3,6,2,4,4,4,3,3,Yes,No,
EMP00265,35,Male,Married,Research & Development,Research Scientist,1,Other,Below College,2019-03-12,Travel_Rarely,25,2599,19,0,13,7,6,1,5,2,3,3,3,2,4,3,3,Yes,Yes,2021-11-13
EMP00266,26,Female,Married,Research & Development,Research Scientist,5,Medical,College,2024-04-03,Travel_Rarely,21,19519,12,0,3,2,1,0,2,1,2,3,3,1,4,3,3,No,No,
EMP00267,52,Male,Single,Research & Development,Healthcare Representative,2,Technical Degree,Master,2024-09-29,Travel_Rarely,15,6406,11,1,34,1,1,0,0,3,2,3,1,2,4,1,3,Yes,Yes,2026-05-07
EMP00268,24,Female,Married,Sales,Sales Executive,1,Technical Degree,Master,2025-05-20,Travel_Rarely,2,2611,20,1,3,1,1,1,0,3,3,3,1,1,3,4,3,Yes,Yes,2026-04-03
EMP00269,33,Female,Divorced,Research & Development,Laboratory Technician,2,Technical Degree,Bachelor,2022-05-22,Travel_Rarely,7,5215,16,0,11,4,1,0,1,3,3,2,3,3,3,3,3,No,No,
EMP00270,38,Male,Single,Sales,Manager,3,Marketing,Bachelor,2025-08-14,Travel_Frequently,10,7713,22,2,20,0,0,0,0,1,3,2,4,2,2,3,3,No,No,
EMP00271,50,Female,Single,Research & Development,Manager,1,Life Sciences,Below College,2021-12-09,Travel_Rarely,30,3066,25,0,29,4,3,2,1,2,5,2,4,4,4,3,3,No,No,
EMP00272,24,Male,Single,Human Resources,HR Business Partner,3,Other,Master,2023-08-20,Travel_Rarely,1,8152,25,0,3,2,1,0,1,1,1,3,3,4,1,3,3,No,No,
EMP00273,47,Female,Single,Human Resources,Human Resources,1,Life Sciences,Master,2006-07-10,Travel_Rarely,10,3530,11,1,24,20,6,1,9,0,1,1,4,3,3,2,3,Yes,No,
EMP00274,37,Male,Divorced,Research & Development,Research Scientist,1,Life Sciences,College,2022-12-09,Travel_Frequently,3,3198,11,2,18,3,1,1,1,0,3,2,4,2,2,2,3,No,No,
EMP00275,28,Male,Married,Research & Development,Healthcare Representative,2,Other,Master,2022-09-18,Travel_Rarely,1,5776,24,0,10,3,1,1,2,3,6,3,4,3,3,3,3,No,No,
EMP00276,41,Female,Married,Research & Development,Research Director,1,Medical,College,2024-04-11,Travel_Rarely,4,2791,17,1,20,2,1,1,2,4,0,3,4,3,2,1,3,Yes,No,
EMP00277,39,Male,Married,Sales,Sales Executive,5,Technical Degree,Below College,2023-06-24,Travel_Rarely,11,19750,12,1,19,3,2,1,1,4,6,2,3,2,1,3,4,No,No,
EMP00278,32,Female,Single,Research & Development,Healthcare Representative,1,Life Sciences,College,2015-10-30,Travel_Rarely,4,3091,14,3,11,10,6,1,5,2,6,3,3,4,3,3,3,No,No,
EMP00279,38,Male,Married,Research & Development,Research Scientist,3,Other,College,2021-11-17,Travel_Rarely,5,5893,14,0,19,4,3,1,3,1,2,2,1,2,2,3,3,Yes,Yes,2022-03-16
EMP00280,34,Female,Married,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2025-01-05,Travel_Rarely,30,2266,12,3,13,1,0,0,1,2,5,2,4,4,1,2,3,Yes,No,
EMP00281,38,Female,Married,Research & Development,Research Scientist,4,Life Sciences,Bachelor,2014-10-10,Travel_Rarely,4,12791,16,0,15,11,3,1,10,2,0,3,1,3,3,2,3,No,No,
EMP00282,43,Male,Divorced,Sales,Sales Executive,1,Technical Degree,Bachelor,2022-06-14,Travel_Frequently,7,2192,20,0,25,4,1,0,2,0,2,3,2,4,2,3,4,No,Yes,2023-02-10
